artist,song_title,lyrics
MC Livinho,Cheia de Marra,"tá cheia de marra essa menina\né só porque não me provou\nela é formada, dá aula, ensina\nsó que hoje eu sou teu professor\ndiz que é prendada, que só relaxa\nquando acende e faz fumaça\neu tô sedento, ela sedenta\nentão demorou\nvamo ver quem aguenta\ntentou me enganar, á, á, á\nnão quer mais parar\ntu pagou pra ver, ê, ê\nque dó de você, ê, ê\ntentou me enganar\nnão quer mais parar, á, á, á\ntu pagou pra ver, ê, ê\nque dó de você, ê, ê\ntá cheia de marra essa menina\né só porque não me provou\né formada, dá aula, ensina\nsó que hoje eu sou teu professor\ndiz que é prendada, que só relaxa\nquando acende e faz fumaça\neu tô sedento, ela é sedenta\nentão demorou\nvamo ver quem aguenta\nvamo ver quem aguenta, ai, ai, ai\ntentou me enganar, á, á, á\nnão quer mais parar\ntu pagou pra ver, ê, ê\nque dó de você, ê, ê\ntentou me enganar, á, á, á\nnão quer mais parar, á, á, á\ntu pagou pra ver, ê, ê\nque dó de você, ê, ê\n"
MC Livinho,Ela É Espetacular (Mulher Kama Sutra 2),"vai, vai, vai, vai, vai, vai\nvai, vai, vai, vai, vai, vai\nvai, vai, vai, vai\nque coxão, que rabão, baita, baita cabelão\nfaixa rosa cobiçada, rainha da sucção\nvárias posição maneira que aprendeu lá no passado\nsete anos enganada, terminou com o namorado (e aí, sati?)\n(rainha do sexo, essa mina é um abuso) (sucesso!)\nquem diria, mó prazer te conhecer\num belo dia tá hoje pra te-\nela é espetacular, é a mulher kama sutra\nvai fazer comigo várias posição maluca (sucesso!)\nela é espetacular, é a mulher kama sutra\nvai fazer comigo várias posição maluca\nela é espetacular, é a mulher kama sutra\nvai fazer comigo várias posição maluca\ntrava, destrava em cima dos cara\ntrava, destrava, vem por cima e prepara\ntrava, destrava em cima dos cara\ntrava, destrava, vem por cima e prepara\nvem por cima e prepara, faz a pose, vai, tamara\nsentando, cuzando\nvem por cima e prepara, faz a pose, vai, tamara\nsentando, cuzando\nsentando, cuzando\nvai, rebola, trava\ne faz de um jeito que nenhuma outra faz\nque coxão, que rabão, baita, baita cabelão\nfaixa rosa cobiçada, rainha da sucção\nvárias posição maneira que aprendeu lá no passado\nsete anos enganada, terminou com o namorado (e aí, sati?)\n(rainha do sexo, essa mina é um abuso) (sucesso!)\nquem diria, mó prazer te conhecer\num belo dia tá hoje pra te-\nela é espetacular, é a mulher kama sutra\nvai fazer comigo várias posição maluca\nela é espetacular, é a mulher kama sutra\nvai fazer comigo várias posição maluca\nela é espetacular, é a mulher kama sutra\nvai fazer comigo várias posição maluca\ntrava, destrava em cima dos cara\ntrava, destrava, vem por cima e prepara\ntrava, destrava em cima dos cara\ntrava, destrava, vem por cima e prepara\nvem por cima e prepara, faz a pose, vai, tamara\nsentando, cuzando\nvem por cima e prepara, faz a pose, vai, tamara\nsentando, cuzando\nsentando, cuzando\nvai, rebola, trava\ne faz de um jeito que nenhuma outra faz\noutra faz, outra faz\nelas quer o sati marconex\nmarco-marco-marconex\nque só, que só lança as pura\nque só, que só lança as pura\nque só, que só lança as pura\naê, esse vocês conhecem só pelo nome\né o dj tavares, o boy da marcone\n"
MC Daleste,Mina de Vermelho,"quem é essa menina de vermelho?\neu vim pro baile só pra ver ela\nrebolando até o chão\nusa dolce gabbana grife cara\nela tem grana pra gastar\nela também usa louis vuitton\nquem é essa menina de vermelho?\neu vim pro baile só pra ver ela\nrebolando até o chão\nusa dolce gabbana, grife cara\nela tem grana pra gastar\nela também usa louis vuitton\nela gosta de praia, gosta de balada\nprincipalmente de gastar dinheiro\nvai pro guarujá, mostra o beira-mar\ncopacabana, rio de janeiro\nelas tem um cartão sem limite\ncompra chandon e forga de camaro\npõe a sandália gladiador\nque eu me amarro\nela mete mala de grife portada\nperfume 212\nunha desenhada ela é top de linha\nesbanja elegância ela é glamour\nachoo que eu tô ficando louco\nela tá olhando pra mim\nse tiver solteira vem que vem\nque eu garanto que tu vai ser feliz\nsente o ronco da r1\nnão tô querendo me mostrar\nmas sabe como é, se tô apé quem vai olhar?\nquem é essa menina de vermelho?\neu vim pro baile só pra ver ela\nrebolando até o chão\nusa dolce gabbana, grife cara\nela tem grana pra gastar\nela\ntambém usa louis vuitton\nquem é essa menina de vermelho?\neu vim pro baile só pra ver ela\nrebolando até o chão\nusa dolce gabbana kit caro\nela tem grana pra gasta, ela\ntambém usa louis vuitton\nquem é essa menina de vermelho?\neu vim pro baile só pra ver ela\nrebolando até o chão\nusa dolce gabbana kit caro\nela tem grana pra gasta\nela também usa louis vuitton\nela gosta de praia, gosta de balada\nprincipalmente de gastar dinheiro\nvai pro guarujá, mostra o beira-mar\ncopacabana, rio de janeiro\nelas tem um cartão sem limite\ncompra chandon e forga de camaro\npoe a sandália gladiador\nque eu me amarro\nela mete mala de grife portada\nperfume 212\nunha desenhada ela é top de linha\nesbanja elegância ela é glamour\nachoo que eu tô ficando louco\nela tá olhando pra mim\nse tiver solteira vem que vem\nque eu garanto que tu vai ser feliz\nsente o ronco da r1\nnão tô querendo me mostrar\nmas sabe como é, se tô apé quem vai olhar?\nquem é essa menina de vermelho?\neu vim pro baile só pra ver ela\nrebolando até o chão\nusa dolce gabbana grife cara\nela tem grana pra gastar\nela também usa louis vuitton\n"
MC Livinho,Na Ponta do Pé 2,"tô impressionado com essa mina\nsua boca está me insinuando\ncontemplo a projeção divina\nme elucida me amando\nme faz sentir calafrios como as estações\ntranscende a brisa do vento e suas vibrações\nforam os poucos os minutos pra conhecer\na química bateu, a gente ficou\neu moro na favela, ela zona sul\né aí que o favelado se apaixonou\na peça fundamental que falta em mim\nsó que vou levar enquadro quando for lá\ndeixa acontecer naturalmente\noh, mulher, que me deixa na ponta do pé\nah, normal, ela suga a cabeça do pau\nejaculei, meu pipi começou a chorar\ndisse que com seus lábios adorou dialogar (vai, sati)\noh, oh, oh, oh, oh (sucesso), mulher, que me deixa na ponta do pé\nah, normal ela suga a cabeça do pau\nejaculei, meu pipi começou a chorar\ndisse que com seus lábios adorou dialogar (ai, droga)\noh, mulher, que me deixa na ponta do pé\nah, normal, ela suga a cabeça do pau\nejaculei, meu pipi começou a chorar\ndisse que com seus lábios adorou dialogar\ntô impressionado com essa mina\nsua boca está me insinuando\ncontemplo a projeção divina\nme elucida me amando\nme faz sentir calafrios como as estações\ntranscende a brisa do vento e suas vibrações\nforam os poucos os minutos pra conhecer\na química bateu, a gente ficou\neu moro na favela, ela zona sul\né aí que o favelado se apaixonou\na peça fundamental que falta em mim\nsó que vou levar enquadro quando for lá\ndeixa acontecer naturalmente (ai, droga)\noh, mulher, que me deixa na ponta do pé\nah, normal, ela suga a cabeça do pau\nejaculei, meu pipi começou a chorar\ndisse que com seus lábios adorou dialogar\ndisse que com seus lábios adorou dialogar\n"
MC Livinho,Azul Piscina,"se amanhã o sol nascer, eu vou ter que tá lá, ter que tá lá\nmandar o patrão ir se foder\ndireto pro rh (pro rh)\nsó cachaça, tequila e esse som\né várias perdidas que nós sempre encontra\ne se perde junto (o dom)\nolho azul piscina, a preta domina\ntodas de biquíni (é bom)\nsei lá, posso me arrepender e me equivocar, (equivocar)\nmelhor meter um atestado do que eu vou precisar\nsó cachaça, tequila e esse som\né várias perdidas que nós sempre encontra\ne se perde junto (o dom)\nolho azul piscina, a preta domina\ntodas de biquíni (é bom)\nse amanhã o sol nascer, eu vou ter que tá lá (ter que tá lá)\nmandar o patrão ir se foder direto pro rh (pro rh)\nsó cachaça, tequila e esse som\né várias perdidas que nós sempre encontra\ne se perde junto (o dom)\nolho azul piscina, a preta domina\ntodas de biquíni (é bom)\nsei lá, posso me arrepender e me equivocar (equivocar)\nmelhor meter um atestado do que eu vou precisar\nsó cachaça, tequila e esse som\né várias perdidas que nós sempre encontra\ne se perde junto (o dom)\nolho azul piscina, a preta domina\ntodas de biquíni (é bom)\n"
MC Livinho,Fazer Falta,"na hora que me escutar\nvai ver que isso não é drama\nprecisa raciocinar\nque beijo não resume em transa\nmas quem sou eu, se quiser vir pra cá\nvou me contradizer e não aguentar\nfiz essa letra pra te incentivar\nmas se você mudar, vai fazer falta\nse teu hobby é sentar, não vou te criticar\ntá de parabéns, parabéns\nmas preciso de você pro rolê valer\nentão senta bem, senta bem\noah!\nentão sarra, então sarra\na bunda no chão, bunda no chão\nentão sarra, então sarra\no popozão, o popozão\nentão sarra, então sarra\na bunda no chão, bunda no chão\nentão sarra, então sarra\no popozão, o popozão\n"
DJ Guuga,Arrocha Dos Cornos,"te aquieta, mangangá\nte afasta pra lá, boi vei' nojento\nei, boi\nei, boi\ncuidado, ele pode tá do seu lado\ncuidado, ele pode tá do seu lado\nquem tem amigo corno, dá nele um abraço\nele, ele, ele é corno, mas é meu amigão\nele, ele, ele é corno, mas é meu amigão\ncom chifre desse tamanho nem passa no portão\nfinge que não sabe e nem tá nem ligando\nfinge que não sabe e nem tá nem ligando\nde quem que eu tô falando? é do corno manso\nde quem que eu tô falando? é do corno manso\nde quem que eu tô falando? é do corno manso\nboi, boi, boi, boi da cara preta\npega esse menino que só come uma buceta\nterminou porque ela traiu, mas voltou depois\nterminou porque ela traiu, mas voltou depois\nela é safada e ele é boi\nte aquieta, mangangá\nte afasta pra lá, boi vei' nojento\nei, boi\nei, boi\ncuidado, ele pode tá do seu lado\ncuidado, ele pode tá do seu lado\nquem tem amigo corno, dá nele um abraço\nele, ele, ele é corno, mas é meu amigão\nele, ele, ele é corno, mas é meu amigão\ncom chifre desse tamanho nem passa no portão\nfinge que não sabe e nem tá nem ligando\nfinge que não sabe e nem tá nem ligando\nde quem que eu tô falando? é do corno manso\nde quem que eu tô falando? é do corno manso\nde quem que eu tô falando? é do corno manso\nboi, boi, boi, boi da cara preta\npega esse menino que só come uma buceta\nterminou porque ela traiu, mas voltou depois\nterminou porque ela traiu, mas voltou depois\nela é safada e ele é boi\n"
DJ Guuga,Helicóptero (part. MC Pierre),"é o dj guuga e o pierre e os cara tá pra negócio\no guuga e o pierre e os cara tá pra negócio\ntu vai fuder no céu piranha, dentro do helicóptero\ntu vai fuder no céu piranha, dentro do helicóptero\ntu vai fuder no céu piranha, dentro do helicóptero\ndj guuga é o piloto e o pierre é o copiloto\no guuga é o piloto e o pierre é o copiloto\ntu vai dar pra um, tu vai dar pra outro\ntu vai dar pra um, tu vai dar pra outro\ntu vai dar pra um, tu vai dar pra outro\npiranha tu quis o céu, tu tá no céu, qual que vai ser?\npiranha tu quis o céu, tu tá no céu, qual que vai ser?\nvai dar ou vai descer? vai dar ou vai descer?\nvai dar ou vai descer? eu vou deixar você escolher\nvai dar ou vai descer? vai dar ou vai descer?\nvai dar ou vai descer? eu vou deixar você escolher\naproveita, aproveita, aproveita\né o melhor momento da sua vida\nou da essa xereca ou eu te jogo aqui em cima\nou da essa xereca ou eu te jogo aqui em cima\nou da essa xereca ou eu te jogo aqui em cima\naí pierre, fala pra essa filha da puta aí\nque eu não tô brincando não\no mar tá lá em baixo, nós tá aqui em cima\ne ela tá achando que nós tá brincando\nnão tô brincando\nnão tô brincando\nse ficar de palhaçada eu taco no oceano\nnão tô brincando\nnão tô brincando\nse ficar de palhaçada eu taco no oceano\nmuito obrigado, você e sua colega\npor nós dar a xereca\naté uma próxima oportunidade dessa\n"
DJ Guuga,Depende (part. Wesley Safadão e Zé Felipe),"que curiosa!\nquer saber se o papai tem o macete\nse tem chance, porque tem muito interesse\ne antes que eu responda a sua pergunta\nvai, vira de costa pra eu avaliar sua bunda\ne quer saber se o papai tem o macete\ne se tem chance, porque tem muito interesse\ne antes que eu responda a sua pergunta\nvai, vira de costa pra еu avaliar sua bunda\ne quer saber se еu tô solteiro, ou se eu tô namorando\ndepende, depende\nde quem tá me perguntando\nquer saber se eu tô solteiro, ou se eu tô namorando\ndepende, depende\nde quem tá me perguntando\ndepende, depende\nde quem tá me perguntando\ndepende, depende\nde quem tá me perguntando\nquer saber se eu tô solteiro, ou se eu tô namorando\ndepende, depende\nde quem tá me perguntando\nque curiosa!\nquer saber se o papai tem o macete\ne se tem chance, porque tem muito interesse\ne antes que eu responda a sua pergunta\nvai, vira de costa pra eu avaliar sua bunda\ne quer saber se o papai tem o macete\nse tem chance, porque tem muito interesse\nantes que eu responda a sua pergunta\nvai, vira de costa pra еu avaliar sua bunda\ne quer saber se еu tô solteiro, ou se eu tô namorando\ndepende, depende\nde quem tá me perguntando\nquer saber se eu tô solteiro, ou se eu tô namorando\ndepende, depende\nde quem tá me perguntando\ndepende, depende\nde quem tá me perguntando\ndepende, depende\nde quem tá me perguntando\nquer saber se eu tô solteiro, ou se eu tô namorando\ndepende, depende\nde quem tá me perguntando\n"
DJ Guuga,"Volta Bebê, Volta Neném (part. DJ Ivis)","só você, pro meu coração querer\njá me envolvi com outras\nmas não consigo te esquecer\nseu abraço só você que tem\no seu beijo é só você que tem\nvolta bebê, volta neném\nse não for você não vai ser ninguém\neu tô com saudade\ndaquela sentadinha que tu tem\nvolta bebê, volta neném\nvolta bebê, volta neném\neu tô com saudade\ndaquela sentadinha que tu tem\nvolta bebê, volta neném\nse não for você não vai ser ninguém\nsó você, pro meu coração querer\njá me envolvi com outras\nmas não consegui te esquecer\naquele abraço só você que tem\naquele beijo só você que tem\nvolta bebê, volta neném\nse não for você não vai ser ninguém\neu tô com saudade\ndaquela sentadinha que tu tem\nvolta bebê, volta neném\nvolta bebê, volta neném\neu tô com saudade\ndaquela sentadinha que tu tem\nvolta bebê, volta neném\nse não for você não vai ser ninguém\neu tô com saudade\ndaquela sentadinha que tu tem\nvolta bebê, volta neném\nvolta bebê, volta neném\neu tô com saudade\ndaquela chupadinha que tu tem\nvolta bebê, volta neném\nse não for você não vai ser ninguém\n"
DJ Guuga,Depende,"que curiosa!\nquer saber se o papai tem o macete\nse tem chance, porque tem muito interesse\ne antes que eu responda a sua pergunta\nvai, vira de costa pra eu avaliar sua bunda\ne quer saber se o papai tem o macete\nse tem chance, porque tem muito interesse\ne antes que eu responda a sua pergunta\nvai, vira de costa pra еu avaliar sua bunda\ne quer saber se еu tô solteiro ou se eu tô namorando\ndepende, depende de quem tá me perguntando\nquer saber se eu tô solteiro ou se eu tô namorando\ndepende, depende de quem tá me perguntando\ndepende, depende de quem tá me perguntando\ndepende, depende de quem tá me perguntando\ne quer saber se eu tô solteiro ou se eu tô namorando\ndepende, depende de quem tá me perguntando\n(depende, depende de quem tá me perguntando)\n(depende, depende de quem tá me perguntando)\nque curiosa!\nquer saber se o papai tem o macete\nse tem chance, porque tem muito interesse\ne antes que eu responda a sua pergunta\nvai, vira de costa pra eu avaliar sua bunda\ne quer saber se o papai tem o macete\nse tem chance, porque tem muito interesse\nantes que eu responda a sua pergunta\nvai, vira de costa pra еu avaliar sua bunda\ne quer saber se еu tô solteiro ou se eu tô namorando\ndepende, depende de quem tá me perguntando\ne quer saber se eu tô solteiro ou se eu tô namorando\ndepende, depende de quem tá me perguntando\ndepende, depende de quem tá me perguntando\ndepende, depende de quem tá me perguntando\ndepende, depende de quem tá me perguntando\ndepende, depende de quem tá me perguntando\ne quer saber se eu tô solteiro ou se eu tô namorando\ndepende, depende de quem tá me perguntando\n(depende, depende de quem tá me perguntando)\n(depende, depende de quem tá me perguntando)\n"
